&url&title&author&num_reviews&num_ratings&avg_rating&num_pages&original_publish_year&series&genres&awards&places
0&https://www.goodreads.com/book/show/2767052-the-hunger-games&The Hunger Games&&&&&&&0&&&
1&https://www.goodreads.com/book/show/40961427-1984&1984&George Orwell&81490&3566220&4.19&298&2013&0&Classics;Fiction;Science Fiction;Science Fiction;Dystopia;Literature;Novels;Politics;Academic;School;Fantasy;Adult&Prometheus Hall of Fame Award (1984);Locus Award Nominee for All-Time Best Science Fiction Novel (1987)&
2&https://www.goodreads.com/book/show/3636.The_Giver&The Giver&Lois Lowry&68720&1990544&4.13&208&2006&1&Young Adult;Fiction;Classics;Science Fiction;Dystopia;Science Fiction;Fantasy;Academic;School;Childrens;Childrens;Middle Grade;Academic;Read For School&Newbery Medal (1994);Mythopoeic Fantasy Award Nominee for Children's Literature (1994);Golden Duck Award for Young Adult (Hal Clement Award) (1994);Garden State Book Award for Teen Fiction Grades 6-8 (1996);Buckeye Children's Book Award for Grade 6-8 (1997);Grand Canyon Reader Award for Teen Book (1995);Maryland Black-Eyed Susan Book Award for Grade 6-9 (1995);Golden Sower Award for Young Adult (1995);Pennsylvania Young Readers' Choice Award for Grades 3-8 (1995);Soaring Eagle Book Award Nominee (1996);Pacific Northwest Library Association Young Reader's Choice Award for Senior (1996);Boston Globe-Horn Book Award Nominee for Fiction (1993);New Mexico Land of Enchantment Award (1997);Eliot Rosewater Indiana High School Book Award (1997);William Allen White Children's Book Award (1996);Wyoming Indian Paintbrush Nominee (1996);NSK Neustadt Prize for Children's Literature Nominee (2013);Oklahoma Sequoyah Award for YA (1996);Rebecca Caudill Young Readers' Book Award (1996);Hea Lasteraamat (2010);Premi Protagonista Jove for Categoria 13-14 anys (2016);Margaret A. Edwards Award (2007)&
3&https://www.goodreads.com/book/show/13335037-divergent&Divergent&Veronica Roth&111351&3242570&4.17&487&2012&1&Young Adult;Science Fiction;Dystopia;Fiction;Fantasy;Science Fiction;Romance;Adventure;Young Adult;Teen;Apocalyptic;Post Apocalyptic;Action&"Georgia Peach Book Award (2012);South Carolina Book Award for Young Adult (2014);Rhode Island Teen Book Award (2013);Evergreen Teen Book Award (2014);Soaring Eagle Book Award (2012);Milwaukee County Teen Book Award Nominee (2012);Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012);Sakura Medal;New Mexico Land of Enchantment Award for Young Adult (2014);Eliot Rosewater Indiana High School Book Award (2014);California Young Readers Medal for Young Adult (2014);Lincoln Award Nominee (2014);DABWAHA Romance Tournament for Best Young Adult Romance (2012);Goodreads Choice Award for Favorite Book and for Young Adult Fantasy & Science Fiction and Nominee for Goodreads Author (2011);Green Mountain Book Award (2013);The Magnolia Award for 6-8 (2014);Louisiana Teen Readers' Choice (2014);Missouri Gateway Readers Award (2014);Oklahoma Sequoyah Award for High Schol (2014);Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2011)"&Chicago, Illinois
4&https://www.goodreads.com/book/show/5129.Brave_New_World&Brave New World&&&&&&&0&&&
5&https://www.goodreads.com/book/show/13079982-fahrenheit-451&Fahrenheit 451&Ray Bradbury&54575&1896923&3.98&194&2011&0&Classics;Fiction;Science Fiction;Science Fiction;Dystopia;Academic;School;Literature;Novels;Fantasy;Adult;Audiobook&Prometheus Hall of Fame Award (1984);Geffen Award for Best Translated SF Book (2002);California Book Award for Fiction (Silver) (1953);Retro Hugo Award for Best Novel (2004)&
6&https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale&The Handmaid's Tale&Margaret Atwood&78062&1643575&4.12&314&1998&1&Fiction;Classics;Science Fiction;Dystopia;Science Fiction;Feminism;Fantasy;Adult;Audiobook;Literature;Novels&Booker Prize Nominee (1986);Nebula Award Nominee for Best Novel (1986);Locus Award Nominee for Best SF Novel (1987);Arthur C. Clarke Award (1987);Audie Award for Fiction (2013);Los Angeles Times Book Prize for Fiction (1986);Prometheus Award Nominee for Best Novel (1987);James Tiptree Jr. Award Nominee for Retrospective (1995);Governor General's Literary Awards / Prix littéraires du Gouverneur général for Fiction (1985);SF Chronicle Award Nominee for Novel (1987);Commonwealth Writers' Prize Nominee for Best Book in Caribbean and Canada (1987);CBC Canada Reads Nominee (2002);Metų verstinė knyga Nominee (2012)&Republic of Gilead;The United States of America
7&https://www.goodreads.com/book/show/170448.Animal_Farm&Animal Farm&George Orwell&66134&3072335&3.96&141&1996&0&Classics;Fiction;Science Fiction;Dystopia;Fantasy;Literature;Politics;Academic;School;Science Fiction;Novels;Academic;Read For School&Prometheus Hall of Fame Award (2011);Retro Hugo Award for Best Novella (1996)&England;United Kingdom
8&https://www.goodreads.com/book/show/7624.Lord_of_the_Flies&Lord of the Flies&William Golding&42135&2464853&3.69&182&1999&0&Classics;Fiction;Young Adult;Academic;School;Literature;Science Fiction;Dystopia;Academic;Read For School;Novels;Young Adult;High School;Adventure&&
9&https://www.goodreads.com/book/show/6288.The_Road&The Road&Cormac McCarthy&48374&776928&3.97&241&2006&0&Fiction;Science Fiction;Science Fiction;Dystopia;Apocalyptic;Post Apocalyptic;Classics;Horror;Literature;Novels;Science Fiction;Apocalyptic;Contemporary&Pulitzer Prize for Fiction (2007);Locus Award Nominee for Best SF Novel (2007);James Tait Black Memorial Prize for Fiction (2006);The Quill Award for General Fiction (2007);Puddly Award for Fiction (2010);National Book Critics Circle Award Nominee for Fiction (2006);Believer Book Award (2006);Tähtivaeltaja Award (2009);Cena Akademie SFFH for Kniha roku (Book of the Year) (2008);Prix des libraires du Québec for Lauréats hors Québec (2009);International Dublin Literary Award Nominee (2008);The Rooster -- The Morning News Tournament of Books (2007)&The United States of America
10&https://www.goodreads.com/book/show/375802.Ender_s_Game&Ender's Game&Orson Scott Card&44882&1221740&4.3&324&2004&1&Science Fiction;Young Adult;Fantasy;Classics;Science Fiction Fantasy;Science Fiction;Dystopia;War;Audiobook;Adventure;Novels&Hugo Award for Best Novel (1986);Nebula Award for Best Novel (1985);Premi Ictineu for Millor novel·la traduïda (2014);Margaret A. Edwards Award (2008)&
11&https://www.goodreads.com/book/show/6186357-the-maze-runner&The Maze Runner&James Dashner&58391&1209626&4.03&384&2009&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fiction;Fantasy;Adventure;Apocalyptic;Post Apocalyptic;Mystery;Young Adult;Teen;Audiobook&Georgia Peach Book Award (2011);Utah Book Award Nominee for Young Adults (2009);Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel  (2009);Charlotte Award (2012);Pennsylvania Young Readers' Choice Award Nominee (2011);Evergreen Teen Book Award (2012);Milwaukee County Teen Book Award Nominee (2011);Lincoln Award (2012);Missouri Truman Readers Award (2012)&
12&https://www.goodreads.com/book/show/149267.The_Stand&The Stand&Stephen King&23725&675396&4.33&1152&1990&0&Horror;Fiction;Fantasy;Science Fiction;Apocalyptic;Post Apocalyptic;Thriller;Science Fiction;Dystopia;Science Fiction;Apocalyptic;Audiobook;Classics&Locus Award Nominee for Best SF Novel (1979);World Fantasy Award Nominee for Best Novel (1979);Gandalf Award Nominee (1979);Balrog Award Nominee for Best Novel (1979) (1980)&The United States of America;New York City, New York;Boulder, Colorado;…more;Las Vegas, Nevada;Arnett, Texas;Pennsylvania;Arkansas;Arizona;Nevada;Idaho;Boulder, Colorado;Ogunquit, Maine;…less
13&https://www.goodreads.com/book/show/24770.Uglies&Uglies&Scott Westerfeld&24286&604353&3.85&425&2005&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fiction;Fantasy;Romance;Young Adult;Teen;Adventure;Apocalyptic;Post Apocalyptic;Science Fiction Fantasy&Georgia Peach Book Award Nominee for Honor book (2008);Golden Duck Award for Young Adult (Hal Clement Award) (2006);Ditmar Award Nominee for Best Novel (2006);South Carolina Book Award Nominee for Young Adult Book Award (2008);Rhode Island Teen Book Award Nominee (2007);Eliot Rosewater Indiana High School Book Award (2007);Lincoln Award (2007);Prix Et-lisez-moi (2009);Missouri Gateway Readers Award Nominee (2008)&
14&https://www.goodreads.com/book/show/11614718-delirium&Delirium&Lauren Oliver&27049&445922&3.96&441&2012&1&Young Adult;Science Fiction;Dystopia;Romance;Science Fiction;Fantasy;Fiction;Young Adult;Teen;Audiobook;Apocalyptic;Post Apocalyptic;Love&"Buxtehuder Bulle (2011);Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013);Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011);Missouri Gateway Readers Award Nominee (2014)"&Portland, Maine
15&https://www.goodreads.com/book/show/5805.V_for_Vendetta&V for Vendetta&Alan Moore&6031&285173&4.25&296&2005&1&Sequential Art;Graphic Novels;Sequential Art;Comics;Fiction;Science Fiction;Dystopia;Science Fiction;Graphic Novels Comics;Classics;Comics;Comic Book;Politics;Fantasy&"Prometheus Hall of Fame Award (2006);Harvey Awards Nominee for Best Continuing or Limited Series & Best Writer (for Alan Moore) (1989)"&United Kingdom
16&https://www.goodreads.com/book/show/7735333-matched&Matched&Ally Condie&33949&709139&3.65&369&2010&1&Young Adult;Science Fiction;Dystopia;Romance;Science Fiction;Fiction;Fantasy;Young Adult;Teen;Audiobook;Futuristic;Apocalyptic;Post Apocalyptic&South Carolina Book Award for Young Adult (2013);Teen Buckeye Book Award (2012);Pennsylvania Young Readers' Choice Award for Young Adults (2012);Rhode Island Teen Book Award (2012);California Young Readers Medal for Young Adult (2013);Lincoln Award Nominee (2013);Literaturpreis der Jury der jungen Leser for Jugendbuch (2011);Carnegie Medal Nominee (2012);Missouri Gateway Readers Award Nominee (2013)&
17&https://www.goodreads.com/book/show/6334.Never_Let_Me_Go&Never Let Me Go&Kazuo Ishiguro&36458&543460&3.83&288&2010&0&Fiction;Science Fiction;Science Fiction;Dystopia;Contemporary;Literary Fiction;Novels;Romance;Adult;Literature;European Literature;British Literature&Booker Prize Nominee (2005);Locus Award Nominee for Best SF Novel (2006);Arthur C. Clarke Award Nominee (2006);James Tait Black Memorial Prize Nominee for Fiction (2005);ALA Alex Award (2006);National Book Critics Circle Award Nominee for Fiction (2005);Corine Internationaler Buchpreis for Belletristik (2006);International Dublin Literary Award Nominee (2007)&Hailsham;Norfolk, England;The Cottages;…more;Kingsfield;…less
18&https://www.goodreads.com/book/show/764347.Unwind&Unwind&Neal Shusterman&19507&212802&4.15&337&2007&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fiction;Fantasy;Horror;Young Adult;Teen;Thriller;Adventure;Adventure;Survival&Rhode Island Teen Book Award Nominee (2010);Evergreen Teen Book Award (2010);Sakura Medal for Middle School Book (2009);Florida Teens Read Nominee (2009);Eliot Rosewater Indiana High School Book Award (2010);California Young Readers Medal Nominee for Young Adult (2011);Gouden Lijst Nominee (2013);Green Mountain Book Award (2010);Missouri Gateway Readers Award Nominee (2010);Oklahoma Sequoyah Award for Intermediate (2010)&Akron, Ohio;Ohio;Scottsburg, Indiana;…more;Arizona;Joplin, Missouri;…less
19&https://www.goodreads.com/book/show/46756.Oryx_and_Crake&Oryx and Crake&Margaret Atwood&14429&240802&4.0&389&2004&1&Fiction;Science Fiction;Science Fiction;Dystopia;Apocalyptic;Post Apocalyptic;Fantasy;Cultural;Canada;Speculative Fiction;Science Fiction Fantasy;Audiobook;Novels&Booker Prize Nominee (2003);Orange Prize Nominee for Fiction Shortlist (2004);Sunburst Award Nominee for Canadian Novel (2004);Scotiabank Giller Prize Nominee (2003);Grand Prix de l'Imaginaire Nominee for Roman étranger (2006)&
20&https://www.goodreads.com/book/show/9969571-ready-player-one&Ready Player One&&&&&&&0&&&
21&https://www.goodreads.com/book/show/8908.World_War_Z&World War Z: An Oral History of the Zombie War&Max Brooks&26856&476470&4.01&342&2006&1&Horror;Fiction;Horror;Zombies;Science Fiction;Fantasy;Apocalyptic;Post Apocalyptic;Science Fiction;Dystopia;Audiobook;Science Fiction;Apocalyptic;War&Audie Award for Multi-Voiced Performance (2014);Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009);Lincoln Award Nominee (2012);Seiun Award 星雲賞 Nominee for Best Translated Long Form (2011)&
22&https://www.goodreads.com/book/show/9275658-legend&Legend&Marie Lu&31511&464923&4.16&305&2011&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fantasy;Romance;Fiction;Adventure;Young Adult;Teen;Apocalyptic;Post Apocalyptic;Action&"Rhode Island Teen Book Award Nominee (2013);Milwaukee County Teen Book Award Nominee (2013);The Inky Awards Nominee for Silver Inky (2012);California Young Readers Medal Nominee for Young Adult (2015);Lincoln Award Nominee (2014);Missouri Truman Readers Award (2014);Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012);Rebecca Caudill Young Readers' Book Award (2015)"&Los Angeles, The Republic of America
23&https://www.goodreads.com/book/show/7082.Do_Androids_Dream_of_Electric_Sheep_&Do Androids Dream of Electric Sheep?&&&&&&&0&&&
24&https://www.goodreads.com/book/show/472331.Watchmen&Watchmen&Alan Moore&15136&510612&4.37&416&2005&1&Sequential Art;Graphic Novels;Sequential Art;Comics;Fiction;Science Fiction;Fantasy;Graphic Novels Comics;Comics;Comic Book;Classics;Comics;Superheroes;Science Fiction;Dystopia&"Hugo Award for Other Forms (1988);Locus Award for Best Non-Fiction/Art (1988);Harvey Awards for Best Writer (for Alan Moore), Best Artist or Penciller (for Dave Gibbons), Best Continuing or Limited Series, Best Single Issue (""Watchmen #9""), Best Graphic Album, Best Colorist (for John Higgins) & Special Award for Excellence in Production  (1988);Prix du Festival d'Angoulême for Alph-art du meilleur album étranger (1989);Urhunden Prize for Foreign Album (1992);Will Eisner Comic Industry Awards for Best Archival Collection/Project–Comic Books (in 2006 awards, for Absolute edition), Best Finite Series, Best Graphic Album, Best Writer (for Alan Moore), Best Writer/Artist (single or team) (for Alan Moore & Dave Gibbons) (1988);IGN Award for Best Collection (2005)"&New York City, New York
25&https://www.goodreads.com/book/show/307791.The_City_of_Ember&The City of Ember&Jeanne DuPrau&11656&265398&3.87&288&2003&1&Young Adult;Fantasy;Science Fiction;Dystopia;Science Fiction;Fiction;Childrens;Middle Grade;Childrens;Adventure;Apocalyptic;Post Apocalyptic;Childrens;Juvenile&California Book Award for Young Adult (Silver) (2003);Maryland Black-Eyed Susan Book Award for Grade 6-9 (2006);Rhode Island Teen Book Award Nominee (2005);Dorothy Canfield Fisher Children's Book Award Nominee (2005);Child Magazine Best Book of the Year;Sunshine State Young Readers Award for Grades 3-5 and Grades 6-8 (2004);Charlie May Simon Children's Book Award Nominee (2006);New Mexico Land of Enchantment Award for Young Adult (2007);Judy Lopez Memorial Award for Children's Literature Nominee (2004);Chapman Award for Shared Reading Nominee for Fiction (2004);William Allen White Children's Book Award (2006);Washington State Sasquatch Award (2006);Bluestem Book Award Nominee (2019);Rebecca Caudill Young Readers' Book Award Nominee (2006)&
26&https://www.goodreads.com/book/show/13453029-wool-omnibus&Wool Omnibus&Hugh Howey&14111&176456&4.19&509&2012&1&Science Fiction;Fiction;Science Fiction;Dystopia;Apocalyptic;Post Apocalyptic;Fantasy;Science Fiction Fantasy;Science Fiction;Apocalyptic;Audiobook;Speculative Fiction;Young Adult&Tähtivaeltaja Award Nominee (2014);Prix des libraires du Québec (2015);Bookworm Best Award for People's Pick (2013);Goodreads Choice Award Nominee for Science Fiction and for Goodreads Author (2012)&
27&https://www.goodreads.com/book/show/4981.Slaughterhouse_Five&Slaughterhouse-Five&Kurt Vonnegut Jr.&29919&1210933&4.08&275&1999&0&Classics;Fiction;Science Fiction;War;Historical;Historical Fiction;Literature;Novels;Science Fiction;Time Travel;Literature;American;Fantasy&Hugo Award Nominee for Best SF Novel (1970);Nebula Award Nominee for Best Novel (1969);National Book Award Finalist for Fiction (1970);Chicago Publishers' Award (1970)&Dresden;Tralfamadore;Ilium;…more;Ardennes;…less
28&https://www.goodreads.com/book/show/2493.The_Time_Machine&The Time Machine&&&&&&&0&&&
29&https://www.goodreads.com/book/show/36381037-cinder&Cinder&Marissa Meyer&59220&777735&4.13&400&2012&1&Young Adult;Fantasy;Science Fiction;Romance;Science Fiction;Dystopia;Retellings;Fiction;Fantasy;Fairy Tales;Audiobook;Young Adult;Young Adult Fantasy&"Golden Duck Award for Young Adult (Hal Clement Award) (2013);Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015);Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2014);Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014);Rhode Island Teen Book Award Nominee (2014);California Young Readers Medal for Young Adult (2016);Lincoln Award Nominee (2014);Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012);Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012);Rebecca Caudill Young Readers' Book Award Nominee (2016)"&New Beijing, Eastern Commonwealth
30&https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories&I Am Legend and Other Stories&Richard Matheson&5168&125185&4.01&317&1997&0&Horror;Fiction;Science Fiction;Paranormal;Vampires;Short Stories;Fantasy;Apocalyptic;Post Apocalyptic;Classics;Science Fiction;Dystopia;Horror;Zombies&&Los Angeles, California
31&https://www.goodreads.com/book/show/57891.Battle_Royale&Battle Royale&Koushun Takami&5626&70437&4.17&617&2003&0&Fiction;Horror;Science Fiction;Dystopia;Science Fiction;Thriller;Young Adult;Cultural;Japan;Asian Literature;Japanese Literature;Fantasy;Novels&&Japan
32&https://www.goodreads.com/book/show/10507293-the-selection&The Selection&Kiera Cass&58409&1115484&4.11&336&2012&1&Young Adult;Romance;Science Fiction;Dystopia;Fantasy;Fiction;Science Fiction;Audiobook;Young Adult;Teen;Womens Fiction;Chick Lit;Young Adult;Young Adult Fantasy&"Lincoln Award Nominee (2015);Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)"&
33&https://www.goodreads.com/book/show/667.Anthem&Anthem&Ayn Rand&9767&139885&3.63&105&1999&0&Fiction;Classics;Science Fiction;Dystopia;Philosophy;Science Fiction;Academic;School;Literature;Politics;Academic;Read For School;Novels&Prometheus Hall of Fame Award (1987);Retro Hugo Award Nominee for Best Novella (2014)&
34&https://www.goodreads.com/book/show/43615.The_Gunslinger&The Gunslinger&Stephen King&20446&549862&3.94&231&2003&1&Fantasy;Fiction;Horror;Science Fiction;Westerns;Adventure;Audiobook;Science Fiction Fantasy;Thriller;Apocalyptic;Post Apocalyptic&&
35&https://www.goodreads.com/book/show/76171.We&We&Yevgeny Zamyatin&5321&82309&3.91&226&1993&0&Fiction;Science Fiction;Science Fiction;Dystopia;Classics;Cultural;Russia;Literature;Russian Literature;Literature;Novels;Literature;20th Century;Speculative Fiction&&OneState
36&https://www.goodreads.com/book/show/213753.Life_As_We_Knew_It&Life As We Knew It&Susan Beth Pfeffer&10001&128057&3.87&337&2006&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fiction;Apocalyptic;Post Apocalyptic;Adventure;Survival;Science Fiction;Apocalyptic;Young Adult;Teen;Fantasy;Audiobook&Buxtehuder Bulle (2010);South Carolina Book Award Nominee for Young Adult Book (2009);Rhode Island Teen Book Award Nominee (2008);Evergreen Teen Book Award (2009);The Inky Awards Nominee for Silver Inky (2008);California Young Readers Medal Nominee for Young Adult (2009);Andre Norton Award Nominee (2006);Missouri Truman Readers Award (2009);Missouri Gateway Readers Award Nominee (2009);Rebecca Caudill Young Readers' Book Award Nominee (2009)&Pennsylvania;Howell, Pennsylvania
37&https://www.goodreads.com/book/show/6690798-the-passage&The Passage&Justin Cronin&19841&204898&4.02&766&2010&1&Horror;Fiction;Science Fiction;Fantasy;Apocalyptic;Post Apocalyptic;Paranormal;Vampires;Science Fiction;Dystopia;Thriller;Science Fiction;Apocalyptic;Fantasy;Paranormal&Locus Award Nominee for Best SF Novel (2011);Goodreads Choice Award Nominee for Favorite Book and for Science Fiction (2010)&Telluride, Colorado;Las Vegas, Nevada;Roswell, New Mexico;…more;Colorado;…less
38&https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go&The Knife of Never Letting Go&Patrick Ness&18804&180935&3.96&512&2014&1&Young Adult;Science Fiction;Dystopia;Science Fiction;Fantasy;Fiction;Adventure;Young Adult;Teen;Audiobook;Thriller;Apocalyptic;Post Apocalyptic&Guardian Children's Fiction Prize (2008);Manchester Book Award  Nominee for Longlist (2009);Odyssey Award Nominee (2011);James Tiptree Jr. Award (2008);Milwaukee County Teen Book Award Nominee (2010);Dioraphte Jongerenliteratuurprijs Nominee (2014);Carnegie Medal Nominee (2009);Green Mountain Book Award (2012)&New World
39&https://www.goodreads.com/book/show/41817486-a-clockwork-orange&A Clockwork Orange&Anthony Burgess&15488&649171&3.99&213&2019&0&Classics;Fiction;Science Fiction;Science Fiction;Dystopia;Literature;Novels;Horror;Thriller;Mystery;Crime;Classics;Modern Classics&Prometheus Hall of Fame Award (2008)&England
40&https://www.goodreads.com/book/show/10429045-shatter-me&Shatter Me&Tahereh Mafi&34107&363653&3.92&338&2011&1&Young Adult;Science Fiction;Dystopia;Fantasy;Romance;Science Fiction;Fantasy;Paranormal;Fiction;Young Adult;Young Adult Fantasy;Audiobook;Fantasy;Supernatural&Arab American Book Award Nominee for Children's/Young Adult (2013)&
41&https://www.goodreads.com/book/show/2526.Blindness&Blindness&José Saramago&18584&229190&4.15&326&1999&1&Fiction;Science Fiction;Dystopia;Science Fiction;Classics;Novels;Literature;Cultural;Portugal;Horror;European Literature;Portuguese Literature;Contemporary&International Dublin Literary Award Nominee (1999);Premio San Clemente Rosalía-Abanca for Novela Estranxeira (1999)&
42&https://www.goodreads.com/book/show/1656001.The_Host&The Host&Stephenie Meyer&42143&950667&3.85&624&2008&1&Young Adult;Science Fiction;Fantasy;Romance;Fiction;Science Fiction;Dystopia;Fantasy;Paranormal;Science Fiction;Aliens;Adult;Romance;Paranormal Romance&&Arizona
43&https://www.goodreads.com/book/show/135479.Cat_s_Cradle&Cat's Cradle&Kurt Vonnegut Jr.&11868&357650&4.16&179&1999&0&Fiction;Classics;Science Fiction;Humor;Literature;Novels;Science Fiction;Dystopia;Literature;American;Fantasy;Literature;20th Century&Hugo Award Nominee for Best Novel (1964)&San Lorenzo;Ilium
44&https://www.goodreads.com/book/show/2536134.Gone&Goodreads request took too long.&&&&&&&0&&&
45&https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz&A Canticle for Leibowitz&Walter M. Miller Jr.&5164&102201&3.97&334&2006&1&Science Fiction;Fiction;Apocalyptic;Post Apocalyptic;Classics;Science Fiction;Dystopia;Fantasy;Science Fiction Fantasy;Religion;Speculative Fiction;Science Fiction;Apocalyptic&Hugo Award for Best Novel (1961);Locus Award for All-Time Best Novel (1975)&
46&https://www.goodreads.com/book/show/41913.The_Children_of_Men&The Children of Men&P.D. James&3290&43763&3.69&241&2006&0&Fiction;Science Fiction;Science Fiction;Dystopia;Apocalyptic;Post Apocalyptic;Mystery;Thriller;Fantasy;Speculative Fiction;Science Fiction Fantasy;Novels&&England
47&https://www.goodreads.com/book/show/16101128-the-5th-wave&The 5th Wave&Rick Yancey&30450&425275&4.02&457&2013&1&Young Adult;Science Fiction;Science Fiction;Dystopia;Fiction;Science Fiction;Aliens;Fantasy;Romance;Apocalyptic;Post Apocalyptic;Audiobook;Science Fiction;Apocalyptic&"Georgia Peach Book Award Nominee for Honor book (2014);South Carolina Book Award for Young Adult (2016);Keystone to Reading Book Award Nominee for High School (2015);Evergreen Teen Book Award (2016);Milwaukee County Teen Book Award Nominee (2014);The Inky Awards Nominee for Silver Inky (2013);Lincoln Award Nominee (2015);Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013);Carnegie Medal Nominee (2014);Green Mountain Book Award Nominee (2015);Louisiana Teen Readers' Choice (2016);Missouri Gateway Readers Award (2016);Oklahoma Sequoyah Award for High School (2016);Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2013)"&Ohio
48&https://www.goodreads.com/book/show/6088007-neuromancer&Neuromancer&William Gibson&10765&282566&3.9&292&2000&1&Science Fiction;Fiction;Science Fiction;Cyberpunk;Classics;Science Fiction Fantasy;Science Fiction;Dystopia;Fantasy;Novels;Speculative Fiction;Audiobook&Hugo Award for Best Novel (1985);Nebula Award for Best Novel (1984);Locus Award Nominee for Best First Novel and Best SF Novel (1985);British Science Fiction Association Award Nominee for Best Novel (1984);Philip K. Dick Award (1985);John W. Campbell Memorial Award Nominee (1985);Ditmar Award for Best International Long Fiction (1985);SF Chronicle Award for Novel (1985);Tähtivaeltaja Award (1992);Prix Aurora Award Nominee (1985);Seiun Award 星雲賞 for Best Translated Long Story (1987)&Chiba, Tokyo;New York City, New York;Istanbul
